Time,Xa,Ya,Za
36.344,-0.1,1.06,-0.04
36.399,-0.1,1.05,-0.04
36.453,-0.1,1.05,-0.02
36.507,-0.1,1.06,-0.04
36.561,-0.1,1.06,-0.04
36.616,-0.11,1.07,-0.04
36.669,-0.09,1.06,-0.05
36.723,-0.1,1.05,-0.03
36.777,-0.11,1.06,-0.03
36.832,-0.11,1.04,-0.03
36.886,-0.1,1.05,-0.04
36.939,-0.1,1.04,-0.04
36.994,-0.1,1.05,-0.04
37.048,-0.12,1.04,-0.04
37.102,-0.11,1.06,-0.03
37.156,-0.09,1.05,-0.04
37.21,-0.1,1.07,-0.02
37.264,-0.09,1.05,-0.04
37.318,-0.12,1.05,-0.03
37.372,-0.08,1.05,-0.04
37.427,-0.11,1.06,-0.05
37.481,-0.11,1.05,-0.02
37.534,-0.11,1.05,-0.03
37.588,-0.12,1.07,-0.04
37.643,-0.1,1.05,-0.04
37.697,-0.12,1.08,-0.04
37.751,-0.11,1.06,-0.03
37.805,-0.1,1.05,-0.04
37.859,-0.09,1.05,-0.04
37.913,-0.07,1.05,-0.04
37.967,-0.12,1.07,-0.03
38.022,-0.11,1.06,-0.03
38.075,-0.11,1.05,-0.05
38.129,-0.1,1.05,-0.04
38.183,-0.12,1.05,-0.04
38.238,-0.09,1.04,-0.04
38.292,-0.11,1.06,-0.03
38.346,-0.09,1.06,-0.04
38.4,-0.11,1.06,-0.04
38.454,-0.09,1.04,-0.04
38.508,-0.11,1.05,-0.03
38.562,-0.09,1.05,-0.05
38.617,-0.12,1.05,-0.04
38.67,-0.07,1.05,-0.04
38.724,-0.11,1.05,-0.03
38.778,-0.11,1.06,-0.04
38.833,-0.1,1.05,-0.03
38.887,-0.08,1.05,-0.04
38.94,-0.09,1.06,-0.04
38.994,-0.09,1.05,-0.03
39.049,-0.11,1.06,-0.04
39.103,-0.11,1.05,-0.04
39.157,-0.08,1.04,-0.04
39.212,-0.1,1.07,-0.03
39.265,-0.11,1.05,-0.04
39.319,-0.11,1.06,-0.04
39.373,-0.11,1.05,-0.05
39.428,-0.1,1.06,-0.04
39.482,-0.1,1.05,-0.03
39.535,-0.13,1.05,-0.04
39.589,-0.1,1.08,-0.03
39.644,-0.09,1.05,-0.05
39.698,-0.1,1.06,-0.04
39.752,-0.11,1.05,-0.03
39.805,-0.11,1.08,-0.04
39.86,-0.09,1.06,-0.04
39.914,-0.08,1.05,-0.04
39.968,-0.11,1.07,-0.04
40.023,-0.12,1.05,-0.03
40.077,-0.1,1.05,-0.04
40.13,-0.1,1.05,-0.04
40.184,-0.08,1.06,-0.04
40.239,-0.1,1.07,-0.04
40.293,-0.12,1.07,-0.03
40.347,-0.09,1.05,-0.04
40.4,-0.11,1.05,-0.04
40.455,-0.1,1.06,-0.03
40.509,-0.1,1.06,-0.04
40.563,-0.1,1.06,-0.03
40.617,-0.1,1.06,-0.04
40.671,-0.1,1.04,-0.05
40.725,-0.11,1.06,-0.03
40.779,-0.11,1.07,-0.03
40.834,-0.12,1.05,-0.04
40.888,-0.09,1.06,-0.04
40.942,-0.07,1.05,-0.05
40.995,-0.11,1.07,-0.03
41.05,-0.11,1.05,-0.03
41.104,-0.1,1.05,-0.04
41.158,-0.11,1.06,-0.04
41.212,-0.09,1.06,-0.04
41.266,-0.11,1.05,-0.04
41.32,-0.12,1.05,-0.02
41.374,-0.11,1.05,-0.05
41.428,-0.09,1.03,-0.04
41.483,-0.07,1.05,-0.03
41.536,-0.1,1.05,-0.04
