Time,Xa,Ya,Za
21.852,-0.11,1.05,-0.04
21.906,-0.12,1.06,-0.04
21.959,-0.09,1.07,-0.04
22.013,-0.11,1.05,-0.04
22.068,-0.1,1.06,-0.04
22.122,-0.11,1.06,-0.02
22.176,-0.1,1.05,-0.04
22.23,-0.12,1.05,-0.04
22.284,-0.11,1.05,-0.04
22.338,-0.11,1.05,-0.04
22.392,-0.09,1.05,-0.05
22.447,-0.11,1.05,-0.02
22.5,-0.1,1.06,-0.03
22.554,-0.09,1.06,-0.04
22.608,-0.1,1.04,-0.04
22.663,-0.11,1.05,-0.04
22.717,-0.1,1.06,-0.03
22.771,-0.11,1.06,-0.03
22.824,-0.11,1.06,-0.04
22.879,-0.09,1.05,-0.04
22.933,-0.11,1.05,-0.03
22.987,-0.11,1.03,-0.03
23.042,-0.11,1.05,-0.04
23.095,-0.09,1.05,-0.04
23.149,-0.09,1.05,-0.03
23.203,-0.11,1.04,-0.04
23.258,-0.13,1.05,-0.04
23.312,-0.07,1.05,-0.04
23.365,-0.11,1.06,-0.03
23.419,-0.09,1.06,-0.03
23.474,-0.12,1.05,-0.04
23.528,-0.11,1.05,-0.04
23.582,-0.12,1.05,-0.04
23.636,-0.09,1.05,-0.04
23.69,-0.09,1.05,-0.04
23.744,-0.13,1.05,-0.04
23.798,-0.09,1.06,-0.04
23.853,-0.1,1.05,-0.04
23.907,-0.09,1.07,-0.04
23.96,-0.1,1.05,-0.03
24.014,-0.1,1.05,-0.04
24.069,-0.11,1.07,-0.04
24.123,-0.1,1.06,-0.04
24.177,-0.11,1.06,-0.03
24.23,-0.11,1.06,-0.03
24.285,-0.09,1.06,-0.03
24.339,-0.09,1.05,-0.04
24.393,-0.1,1.05,-0.03
24.448,-0.09,1.05,-0.04
24.502,-0.11,1.05,-0.04
24.555,-0.11,1.05,-0.04
24.609,-0.09,1.04,-0.04
24.664,-0.11,1.06,-0.04
24.718,-0.11,1.05,-0.03
24.772,-0.11,1.05,-0.04
24.825,-0.1,1.05,-0.04
24.88,-0.12,1.06,-0.03
24.934,-0.09,1.05,-0.04
24.988,-0.13,1.06,-0.04
25.042,-0.11,1.06,-0.04
25.096,-0.1,1.05,-0.04
25.15,-0.09,1.06,-0.04
25.204,-0.12,1.05,-0.03
25.259,-0.11,1.05,-0.04
25.313,-0.11,1.05,-0.04
25.367,-0.11,1.05,-0.04
25.42,-0.1,1.05,-0.04
25.475,-0.11,1.06,-0.04
25.529,-0.12,1.06,-0.04
25.583,-0.09,1.05,-0.04
25.637,-0.11,1.07,-0.04
25.691,-0.1,1.04,-0.04
25.745,-0.09,1.05,-0.04
25.799,-0.1,1.06,-0.03
25.853,-0.09,1.06,-0.03
25.908,-0.11,1.05,-0.04
25.961,-0.1,1.06,-0.04
26.015,-0.11,1.06,-0.05
26.07,-0.11,1.05,-0.04
26.124,-0.12,1.06,-0.03
26.178,-0.1,1.07,-0.04
26.232,-0.1,1.05,-0.03
26.286,-0.1,1.05,-0.03
26.34,-0.1,1.05,-0.04
26.394,-0.12,1.05,-0.03
26.448,-0.11,1.05,-0.04
26.503,-0.12,1.06,-0.03
26.556,-0.12,1.06,-0.03
26.61,-0.08,1.06,-0.04
26.664,-0.11,1.05,-0.04
26.719,-0.11,1.06,-0.04
26.773,-0.09,1.06,-0.04
26.826,-0.13,1.05,-0.04
26.881,-0.09,1.06,-0.04
26.935,-0.12,1.05,-0.04
26.989,-0.09,1.03,-0.04
27.043,-0.1,1.05,-0.03
27.098,-0.11,1.05,-0.03
27.151,-0.11,1.06,-0.03
27.205,-0.09,1.06,-0.05
27.259,-0.05,1.03,-0.03
27.314,-0.12,1.05,-0.03
27.368,-0.12,1.05,-0.04
27.421,-0.1,1.08,-0.04
27.475,-0.08,1.07,-0.05
27.53,-0.11,1.05,-0.03
27.584,-0.11,1.05,-0.03
27.638,-0.11,1.06,-0.04
27.692,-0.11,1.07,-0.04
27.746,-0.09,1.06,-0.03
27.8,-0.09,1.05,-0.04
27.854,-0.12,1.06,-0.03
27.909,-0.1,1.05,-0.04
27.963,-0.11,1.07,-0.03
28.016,-0.09,1.06,-0.04
28.07,-0.11,1.05,-0.02
28.125,-0.11,1.05,-0.04
28.179,-0.08,1.04,-0.04
28.233,-0.11,1.05,-0.03
28.286,-0.09,1.05,-0.04
28.341,-0.12,1.05,-0.03
28.395,-0.09,1.05,-0.04
28.449,-0.09,1.06,-0.04
28.504,-0.1,1.06,-0.03
28.557,-0.12,1.05,-0.04
28.611,-0.11,1.05,-0.04
28.665,-0.12,1.05,-0.05
28.72,-0.1,1.05,-0.04
28.774,-0.13,1.05,-0.04
28.828,-0.11,1.07,-0.02
28.881,-0.1,1.04,-0.03
28.936,-0.08,1.05,-0.03
28.99,-0.09,1.05,-0.03
29.044,-0.1,1.05,-0.04
29.099,-0.11,1.05,-0.03
29.152,-0.12,1.04,-0.04
29.206,-0.06,1.04,-0.04
29.26,-0.09,1.05,-0.04
