Time,Xa,Ya,Za
37135.0,-1.13,0.73,0.46
37188.0,0.34,-0.55,0.55
37241.0,1.03,-0.69,1.01
37295.0,-0.75,0.6,0.59
37347.0,0.5,-0.25,0.72
37400.0,-0.75,-0.77,0.93
37454.0,-1.04,0.43,0.8
37508.0,0.52,-0.73,1.07
37561.0,-0.56,-0.63,0.93
37614.0,-0.27,-0.39,0.81
37668.0,-0.86,0.62,0.71
37722.0,-0.34,0.61,0.76
37775.0,0.05,-0.12,0.51
37828.0,-1.12,0.4,1.09
37880.0,0.04,0.14,0.35
37933.0,0.02,-0.46,0.85
37986.0,-1.1,0.46,0.88
38039.0,0.2,0.03,0.58
38091.0,0.06,-0.63,1.08
38144.0,-1.19,0.58,0.91
38197.0,-0.95,0.57,0.57
38250.0,1.08,-0.72,1.37
38303.0,1.18,-0.97,1.47
38355.0,0.3,-0.52,0.68
38409.0,-1.82,0.41,1.0
38462.0,0.46,-0.18,0.61
38515.0,-1.13,-0.07,0.75
38569.0,-1.32,0.08,1.27
38622.0,0.73,-0.56,1.07
38675.0,-0.11,-0.48,1.12
38729.0,-1.11,0.43,1.08
38782.0,-0.14,0.22,0.31
38836.0,0.64,-0.39,0.88
38888.0,0.21,-0.27,0.48
38941.0,-0.29,-0.43,1.36
38995.0,-0.18,0.15,0.36
39049.0,0.23,-0.77,1.32
39102.0,-0.02,0.28,0.58
39154.0,0.4,-0.07,0.72
39207.0,0.58,-0.92,1.18
39261.0,-0.79,-0.18,1.08
39315.0,0.02,0.38,0.79
39367.0,0.96,-0.86,0.99
39419.0,1.08,-0.76,1.33
39473.0,-0.83,-0.14,0.99
39527.0,-0.82,0.49,0.59
39580.0,0.89,-0.79,0.98
39633.0,-0.77,-0.06,1.04
39687.0,-1.01,0.61,0.75
39740.0,0.54,0.15,0.36
39792.0,-0.56,-0.34,1.0
39846.0,-0.02,0.22,0.61
39900.0,0.45,-0.34,0.71
39952.0,-0.96,-0.07,0.96
40006.0,0.12,-0.66,1.26
40059.0,-1.32,0.27,0.96
40113.0,0.11,0.16,0.56
40165.0,-0.97,-0.03,1.04
40218.0,-1.07,0.57,0.68
40271.0,-0.32,-0.27,0.62
40326.0,-0.77,-0.03,1.12
40380.0,0.25,0.04,0.51
40432.0,1.54,-0.65,1.3
40484.0,-1.28,0.74,0.51
40538.0,-0.98,0.04,1.07
40591.0,-1.23,0.56,0.66
40644.0,0.31,-0.44,0.55
40697.0,-0.84,-0.11,0.89
40751.0,-1.52,0.65,0.95
40804.0,0.88,-0.3,0.97
40857.0,-1.34,0.55,0.84
40910.0,-0.46,0.56,0.68
40964.0,-0.48,-0.28,0.7
41017.0,-1.32,0.27,1.02
41070.0,-0.42,-0.45,1.01
41124.0,-0.52,0.69,0.8
41178.0,0.04,0.0,0.52
41230.0,0.2,-0.75,1.16
41282.0,-0.43,0.16,0.91
