Time,Xa,Ya,Za
37318.0,-0.13,1.07,-0.04
37372.0,-0.12,1.06,-0.05
37427.0,-0.07,1.05,-0.05
37481.0,-0.08,1.04,-0.04
37534.0,-0.15,1.05,-0.03
37588.0,-0.11,1.06,-0.03
37643.0,-0.08,1.05,-0.02
37697.0,-0.1,1.07,-0.04
37751.0,-0.11,1.07,-0.04
37805.0,-0.12,1.06,-0.02
37859.0,-0.13,1.07,-0.05
37913.0,-0.09,1.05,-0.06
37967.0,-0.07,1.03,-0.04
38022.0,-0.12,1.05,-0.04
38075.0,-0.14,1.05,-0.04
38129.0,-0.07,1.04,-0.03
38183.0,-0.11,1.05,-0.04
38238.0,-0.11,1.07,-0.05
38292.0,-0.11,1.07,-0.03
38346.0,-0.12,1.08,-0.04
38400.0,-0.11,1.07,-0.06
38454.0,-0.07,1.05,-0.06
38508.0,-0.09,1.04,-0.04
38562.0,-0.13,1.05,-0.03
38617.0,-0.1,1.05,-0.04
38670.0,-0.1,1.06,-0.03
38724.0,-0.11,1.07,-0.04
38778.0,-0.1,1.06,-0.03
38833.0,-0.12,1.07,-0.04
38887.0,-0.12,1.07,-0.05
38940.0,-0.06,1.06,-0.05
38994.0,-0.08,1.04,-0.05
39049.0,-0.13,1.04,-0.03
39103.0,-0.09,1.05,-0.04
39157.0,-0.07,1.04,-0.04
39212.0,-0.1,1.06,-0.04
39265.0,-0.1,1.08,-0.04
39319.0,-0.09,1.05,-0.03
39373.0,-0.13,1.05,-0.03
39428.0,-0.08,1.06,-0.05
